flybaseCG	module	DE_condition	padj
CG1710	2	celltype_JW18_vs_S2	5.88824718938705e-10
CG17136	2	celltype_JW18_vs_S2	9.19120131474966e-11
CG17141	2	wMel_vs_uninf	4.67889381816338e-09
CG17153	2	celltype_JW18_vs_S2	7.96139902150191e-50
CG1716	2	celltype_JW18_vs_S2	6.7141526336209e-88
CG17161	2	celltype_JW18_vs_S2	1.46991395327374e-98
CG17162	2	celltype_JW18_vs_S2	4.20444713401177e-29
CG17163	2	celltype_JW18_vs_S2	5.29397654770372e-08
CG17166	2	celltype_JW18_vs_S2	2.8464073629287e-05
CG17170	2	wMel_vs_uninf	3.51464951455025e-20
CG17180	2	celltype_JW18_vs_S2	6.17421229867734e-09
CG17187	2	wMel_vs_uninf	1.17397691308187e-06
CG17202	2	celltypeJW18.infectionwMel	6.83124146064579e-27
CG17218	2	celltype_JW18_vs_S2	9.98875385171869e-46
CG17221	2	celltypeJW18.infectionwMel	0.00963949956013281
CG17223	2	celltype_JW18_vs_S2	1.19081475214818e-10
CG17233	2	celltype_JW18_vs_S2	1.27627992996099e-36
CG17245	2	celltype_JW18_vs_S2	0
CG17258	2	celltype_JW18_vs_S2	0.00096258498792023
CG17259	2	wMel_vs_uninf	8.936348786336e-07
CG17265	2	celltype_JW18_vs_S2	1.58371181228591e-151
CG17269	2	celltype_JW18_vs_S2	3.63895110734574e-258
CG17320	2	celltypeJW18.infectionwMel	0.00384317324247922
CG17327	2	celltypeJW18.infectionwMel	0.00292764243850021
CG17332	2	celltype_JW18_vs_S2	7.56413520458275e-233
CG17342	2	celltype_JW18_vs_S2	4.88547176629984e-94
CG17359	2	celltype_JW18_vs_S2	5.6924201073321e-05
CG17369	2	celltype_JW18_vs_S2	4.86624329565741e-18
CG1737	2	celltype_JW18_vs_S2	4.03335483577062e-49
CG17374	2	celltype_JW18_vs_S2	2.29841952567109e-170
CG17383	2	celltype_JW18_vs_S2	0
CG1744	2	celltype_JW18_vs_S2	1.52011502011629e-17
CG17471	2	celltype_JW18_vs_S2	7.55814930744439e-45
CG17492	2	celltype_JW18_vs_S2	1.14571683255293e-38
CG17493	2	celltype_JW18_vs_S2	2.07175328439729e-36
CG17520	2	wMel_vs_uninf	3.93386062110307e-12
CG17592	2	celltype_JW18_vs_S2	4.35691339941154e-12
CG17593	2	celltypeJW18.infectionwMel	2.87208399831289e-09
CG17603	2	celltype_JW18_vs_S2	3.22951964598763e-19
CG1763	2	wMel_vs_uninf	8.12048605466349e-20
CG1764	2	celltype_JW18_vs_S2	3.28966379037595e-06
CG17680	2	celltype_JW18_vs_S2	1.31573893976129e-13
CG17683	2	wMel_vs_uninf	6.53713675614302e-09
CG17684	2	celltype_JW18_vs_S2	8.93378193871872e-78
CG1770	2	celltype_JW18_vs_S2	3.41518301788468e-06
CG17704	2	celltype_JW18_vs_S2	1.50382741600591e-17
CG17716	2	celltype_JW18_vs_S2	7.91412855837391e-115
CG17717	2	celltype_JW18_vs_S2	1.89157714814609e-14
CG17724	2	celltype_JW18_vs_S2	7.15615108230963e-31
CG17726	2	celltypeJW18.infectionwMel	7.14532468980491e-14
CG17743	2	celltype_JW18_vs_S2	3.72990531636072e-25
CG17746	2	wMel_vs_uninf	3.75040163041432e-05
CG17752	2	celltype_JW18_vs_S2	3.70273846250163e-32
CG17753	2	celltype_JW18_vs_S2	1.07448929072781e-14
CG17765	2	celltype_JW18_vs_S2	5.5715528304977e-70
CG17768	2	celltype_JW18_vs_S2	1.52353255056116e-08
CG17816	2	celltype_JW18_vs_S2	2.02506320303898e-61
CG1782	2	celltype_JW18_vs_S2	1.63424878771598e-89
CG17829	2	celltype_JW18_vs_S2	0.000267143354779012
CG17840	2	wMel_vs_uninf	1.33418059459012e-07
CG17883	2	celltypeJW18.infectionwMel	8.45298071718919e-06
CG17907	2	celltype_JW18_vs_S2	4.61304474839048e-155
CG17912	2	celltype_JW18_vs_S2	7.29663559048467e-31
CG1793	2	celltype_JW18_vs_S2	2.31481157090773e-115
CG17943	2	celltype_JW18_vs_S2	7.66422582546922e-149
CG17957	2	celltype_JW18_vs_S2	8.95573405226525e-35
CG1796	2	celltype_JW18_vs_S2	9.8601076441528e-06
CG17982	2	celltype_JW18_vs_S2	0.000358445644110146
CG17998	2	celltypeJW18.infectionwMel	6.19957448692666e-25
CG18004	2	celltype_JW18_vs_S2	3.33126666071571e-19
CG1801	2	celltype_JW18_vs_S2	5.74055191747756e-73
CG18012	2	celltype_JW18_vs_S2	1.42787824011411e-12
CG18023	2	celltype_JW18_vs_S2	1.08987058754446e-83
CG18028	2	celltype_JW18_vs_S2	1.85539327685443e-94
CG18094	2	celltype_JW18_vs_S2	0.00188557020283004
CG1812	2	celltype_JW18_vs_S2	2.85637666429975e-14
CG18124	2	celltype_JW18_vs_S2	0.000146288197970473
CG18155	2	celltype_JW18_vs_S2	4.40350641447261e-06
CG1818	2	celltype_JW18_vs_S2	5.04495487258725e-12
CG18208	2	celltype_JW18_vs_S2	8.4055229906363e-83
CG18213	2	wMel_vs_uninf	8.24264741913644e-10
CG18250	2	celltype_JW18_vs_S2	0
CG18259	2	celltype_JW18_vs_S2	7.10081351685505e-59
CG1826	2	wMel_vs_uninf	7.69218318229382e-86
CG18262	2	celltype_JW18_vs_S2	3.58230343301559e-06
CG18281	2	celltype_JW18_vs_S2	7.68888377473715e-09
CG1830	2	celltype_JW18_vs_S2	1.64647114384254e-190
CG18315	2	celltypeJW18.infectionwMel	1.98701191969067e-08
CG18319	2	celltype_JW18_vs_S2	1.06508541823754e-17
CG18347	2	celltype_JW18_vs_S2	5.82170791272194e-09
CG1836	2	celltype_JW18_vs_S2	9.19904872429181e-52
CG18361	2	celltype_JW18_vs_S2	3.33914387960599e-10
CG18377	2	celltype_JW18_vs_S2	5.96327880109001e-40
CG1838	2	celltype_JW18_vs_S2	4.23487109085365e-40
CG1839	2	celltype_JW18_vs_S2	1.07573723087563e-05
CG1841	2	celltype_JW18_vs_S2	4.36634582823234e-07
CG1845	2	celltype_JW18_vs_S2	5.3615894604288e-102
CG1851	2	celltype_JW18_vs_S2	3.74082993838519e-187
CG1856	2	celltype_JW18_vs_S2	8.87957608650802e-93
CG18572	2	wMel_vs_uninf	3.83353497024071e-75
CG18582	2	celltype_JW18_vs_S2	2.96523607897545e-207
CG18605	2	celltype_JW18_vs_S2	1.26555948097081e-100
CG18636	2	celltype_JW18_vs_S2	5.79688151629141e-155
CG18729	2	wMel_vs_uninf	1.57133514358166e-15
CG1873	2	celltype_JW18_vs_S2	6.91776659610605e-12
CG18741	2	celltype_JW18_vs_S2	1.04998535377617e-36
CG18801	2	celltype_JW18_vs_S2	3.68234898831484e-39
CG18811	2	celltype_JW18_vs_S2	2.11934964563709e-255
CG18815	2	celltype_JW18_vs_S2	8.53613387588692e-14
CG1890	2	wMel_vs_uninf	4.45706537572901e-17
CG1908	2	celltypeJW18.infectionwMel	1.50164163028722e-14
CG1913	2	celltypeJW18.infectionwMel	0.000204240861693593
CG1916	2	celltype_JW18_vs_S2	0
CG1921	2	celltype_JW18_vs_S2	5.7675260628884e-98
CG1925	2	celltype_JW18_vs_S2	9.5546183074299e-235
CG1943	2	celltype_JW18_vs_S2	5.58722605803017e-89
CG1960	2	celltype_JW18_vs_S2	3.21963158854617e-220
CG2009	2	wMel_vs_uninf	5.20511710851502e-22
CG2013	2	celltype_JW18_vs_S2	1.12094978620119e-19
CG2019	2	celltype_JW18_vs_S2	9.37566318354467e-56
CG2022	2	celltype_JW18_vs_S2	1.46951548483274e-12
CG2023	2	celltype_JW18_vs_S2	1.2566974991596e-224
CG2031	2	wMel_vs_uninf	0.000306005041469749
CG2041	2	celltype_JW18_vs_S2	7.9016843424082e-89
CG2059	2	celltype_JW18_vs_S2	5.71721818082291e-08
CG2061	2	celltype_JW18_vs_S2	1.15587303511073e-58
CG2076	2	celltype_JW18_vs_S2	1.05134002788141e-34
CG2079	2	celltype_JW18_vs_S2	0
CG2087	2	celltype_JW18_vs_S2	2.04187288270151e-166
CG2095	2	wMel_vs_uninf	1.57228573641964e-19
CG2125	2	celltype_JW18_vs_S2	0
CG2137	2	celltype_JW18_vs_S2	6.95068706731044e-09
CG2144	2	celltype_JW18_vs_S2	7.03570934414802e-15
CG2151	2	celltype_JW18_vs_S2	6.66356315982156e-123
CG2152	2	celltype_JW18_vs_S2	8.56196428570667e-10
CG2163	2	celltype_JW18_vs_S2	2.02487478394704e-179
CG2168	2	celltype_JW18_vs_S2	1.91480479141977e-297
CG2171	2	celltype_JW18_vs_S2	0
CG2177	2	celltype_JW18_vs_S2	1.78960574769588e-184
CG2179	2	celltype_JW18_vs_S2	7.88601381908606e-19
CG2182	2	celltype_JW18_vs_S2	4.85129377465533e-44
CG2183	2	celltype_JW18_vs_S2	2.5967841026429e-12
CG2198	2	celltype_JW18_vs_S2	3.86721540512022e-92
CG2204	2	celltypeJW18.infectionwMel	3.62544073344123e-201
CG2206	2	celltype_JW18_vs_S2	5.84508673897916e-49
CG2211	2	celltype_JW18_vs_S2	3.22419307182183e-28
CG2216	2	celltype_JW18_vs_S2	3.75483024950449e-83
CG2218	2	celltype_JW18_vs_S2	2.80739882646143e-18
CG2219	2	celltype_JW18_vs_S2	2.27962100757522e-108
CG2222	2	celltype_JW18_vs_S2	0.00737177190979034
CG2244	2	celltype_JW18_vs_S2	2.76076117483667e-73
CG2247	2	celltype_JW18_vs_S2	3.17244330588162e-27
CG2252	2	celltype_JW18_vs_S2	7.05307036431785e-70
CG2253	2	celltype_JW18_vs_S2	2.93041035952306e-19
CG2257	2	celltype_JW18_vs_S2	5.50599049092019e-53
CG2258	2	celltype_JW18_vs_S2	2.26211584978144e-285
CG2259	2	celltype_JW18_vs_S2	3.22910146418497e-209
CG2262	2	celltype_JW18_vs_S2	3.76546694000375e-66
CG2263	2	celltype_JW18_vs_S2	0.00815551688711222
CG2264	2	celltype_JW18_vs_S2	1.24765481922456e-55
CG2272	2	celltype_JW18_vs_S2	3.04818996957606e-07
CG2275	2	celltype_JW18_vs_S2	4.58952828444297e-282
CG2286	2	celltypeJW18.infectionwMel	3.59692204299287e-31
CG2292	2	celltype_JW18_vs_S2	3.92319337700167e-25
CG2316	2	celltype_JW18_vs_S2	6.795560233027e-71
CG2331	2	celltype_JW18_vs_S2	0
CG2368	2	celltype_JW18_vs_S2	2.16861833899196e-30
CG2380	2	celltype_JW18_vs_S2	2.15555887009757e-112
CG2412	2	celltype_JW18_vs_S2	7.76658671088649e-07
CG2446	2	celltype_JW18_vs_S2	3.15971222120363e-12
CG2519	2	celltype_JW18_vs_S2	1.3378452163548e-213
CG2525	2	celltype_JW18_vs_S2	0.00469083603149172
CG2530	2	celltype_JW18_vs_S2	0
CG2604	2	wMel_vs_uninf	1.13080052028426e-276
CG2617	2	celltypeJW18.infectionwMel	1.12481109463236e-16
CG2621	2	celltype_JW18_vs_S2	0
CG2658	2	celltype_JW18_vs_S2	1.5185010094486e-106
CG2684	2	celltype_JW18_vs_S2	6.28736659047322e-24
CG2685	2	celltype_JW18_vs_S2	6.41363501492485e-08
CG2698	2	celltype_JW18_vs_S2	2.00307171511653e-35
CG2702	2	celltype_JW18_vs_S2	9.50213646259079e-13
CG2711	2	celltype_JW18_vs_S2	2.58430425620252e-08
CG2714	2	celltype_JW18_vs_S2	1.97750713933088e-43
CG2759	2	celltype_JW18_vs_S2	0
CG2789	2	celltype_JW18_vs_S2	1.11034672954126e-28
CG2794	2	celltype_JW18_vs_S2	1.98543881628964e-10
CG2807	2	wMel_vs_uninf	1.43678540841887e-26
CG2811	2	celltype_JW18_vs_S2	6.34098050795778e-30
CG2813	2	celltype_JW18_vs_S2	1.53555393830256e-21
CG2848	2	wMel_vs_uninf	1.23030112678311e-05
CG2893	2	celltype_JW18_vs_S2	1.24464770854048e-45
CG2899	2	celltype_JW18_vs_S2	1.02349330351554e-120
CG2903	2	celltype_JW18_vs_S2	2.1048627762292e-13
CG2919	2	celltype_JW18_vs_S2	2.99840203822576e-75
CG2925	2	celltype_JW18_vs_S2	1.17870265947827e-31
CG2926	2	celltype_JW18_vs_S2	4.58890972157113e-161
CG2931	2	celltype_JW18_vs_S2	3.37789566805878e-21
CG2934	2	celltype_JW18_vs_S2	3.67292845869838e-17
CG2938	2	celltypeJW18.infectionwMel	1.69003472166071e-05
CG2943	2	celltype_JW18_vs_S2	3.9243780479743e-279
CG2948	2	celltype_JW18_vs_S2	1.1937121930575e-45
CG30001	2	celltype_JW18_vs_S2	8.16427941860994e-13
CG30007	2	celltype_JW18_vs_S2	2.71333341762685e-20
CG30008	2	celltype_JW18_vs_S2	2.73160354675663e-06
CG30010	2	celltypeJW18.infectionwMel	4.51794988831394e-06
CG30015	2	celltype_JW18_vs_S2	0
CG30020	2	celltype_JW18_vs_S2	1.56071154859215e-135
CG30022	2	celltype_JW18_vs_S2	1.03732695847807e-265
CG30023	2	celltype_JW18_vs_S2	1.37290515919226e-147
CG30115	2	celltype_JW18_vs_S2	0
CG30159	2	celltype_JW18_vs_S2	6.70280268960055e-38
CG30170	2	celltype_JW18_vs_S2	5.65284728423804e-144
CG30176	2	celltypeJW18.infectionwMel	1.98211500800253e-17
CG3018	2	celltype_JW18_vs_S2	9.63719828889347e-20
CG3019	2	celltype_JW18_vs_S2	3.32300593765309e-47
CG3021	2	celltype_JW18_vs_S2	9.41756211578774e-20
CG3024	2	celltype_JW18_vs_S2	6.51327208323109e-07
CG3026	2	celltype_JW18_vs_S2	1.05348060527926e-09
CG3028	2	celltypeJW18.infectionwMel	3.18298695792568e-15
CG30295	2	celltypeJW18.infectionwMel	2.27858848388059e-10
CG30338	2	celltype_JW18_vs_S2	5.72515743106286e-18
CG30357	2	celltype_JW18_vs_S2	4.88701862431639e-41
CG30359	2	celltype_JW18_vs_S2	0
CG30373	2	celltype_JW18_vs_S2	1.66984529798116e-31
CG30403	2	celltypeJW18.infectionwMel	1.11608815817647e-20
CG3041	2	celltype_JW18_vs_S2	2.13575800488464e-136
CG30496	2	celltype_JW18_vs_S2	6.3120864692551e-09
CG30499	2	celltype_JW18_vs_S2	0.000315228478391942
CG3051	2	celltype_JW18_vs_S2	4.57297703301378e-28
CG3056	2	celltype_JW18_vs_S2	6.26255345375897e-06
CG3095	2	celltype_JW18_vs_S2	4.18095609080247e-180
CG31005	2	wMel_vs_uninf	0.00791135282677394
CG31022	2	wMel_vs_uninf	1.96320028181591e-110
CG31033	2	celltype_JW18_vs_S2	1.96924158143264e-212
CG31038	2	celltype_JW18_vs_S2	0
CG31064	2	celltype_JW18_vs_S2	7.85193661672876e-28
CG31068	2	celltype_JW18_vs_S2	1.04104185065822e-11
CG3107	2	celltype_JW18_vs_S2	1.56775075208294e-17
CG31072	2	celltype_JW18_vs_S2	0
CG31119	2	celltype_JW18_vs_S2	1.85725726614975e-32
CG3114	2	celltype_JW18_vs_S2	8.69339389603254e-73
CG31146	2	celltype_JW18_vs_S2	1.27974650612665e-290
CG31163	2	celltype_JW18_vs_S2	0
CG31195	2	celltype_JW18_vs_S2	1.34811637427558e-40
CG31196	2	celltype_JW18_vs_S2	9.98885924117818e-26
CG31211	2	celltypeJW18.infectionwMel	5.03804924149868e-31
CG31213	2	celltype_JW18_vs_S2	0
CG3127	2	celltype_JW18_vs_S2	4.61576796628921e-213
CG31284	2	celltypeJW18.infectionwMel	0.000393422587679293
CG31293	2	celltype_JW18_vs_S2	3.65924221567263e-40
CG31317	2	celltype_JW18_vs_S2	0
CG3132	2	celltype_JW18_vs_S2	2.36654012666372e-114
CG3135	2	celltype_JW18_vs_S2	8.58120864965455e-39
CG31352	2	celltype_JW18_vs_S2	2.67751879513981e-147
CG3136	2	celltype_JW18_vs_S2	1.58941917421081e-51
CG31368	2	wMel_vs_uninf	1.06689197388683e-43
CG31390	2	celltype_JW18_vs_S2	7.19700858957202e-13
CG31464	2	celltype_JW18_vs_S2	1.00947158191155e-21
CG31510	2	celltype_JW18_vs_S2	1.90523896959671e-09
CG31547	2	celltype_JW18_vs_S2	0
CG31548	2	celltype_JW18_vs_S2	5.16484803387528e-69
CG31549	2	celltype_JW18_vs_S2	1.59220140028595e-06
CG31601	2	celltype_JW18_vs_S2	2.45171640530591e-90
CG31618	2	celltype_JW18_vs_S2	5.13451594033033e-10
CG3166	2	celltype_JW18_vs_S2	1.22455219866653e-133
CG31692	2	celltype_JW18_vs_S2	5.89835088768326e-26
CG31693	2	celltype_JW18_vs_S2	6.46967761129653e-21
CG31712	2	celltype_JW18_vs_S2	3.06128893965697e-12
CG31716	2	celltype_JW18_vs_S2	4.28519762490267e-122
CG31731	2	celltype_JW18_vs_S2	3.31205232396281e-75
CG3178	2	celltype_JW18_vs_S2	8.8082830123392e-62
CG31793	2	celltype_JW18_vs_S2	9.61415249357268e-68
CG3180	2	celltypeJW18.infectionwMel	1.94871378642204e-32
CG31807	2	celltype_JW18_vs_S2	1.13295553158928e-08
CG31811	2	celltype_JW18_vs_S2	6.24050563760437e-09
CG31815	2	celltype_JW18_vs_S2	3.17823898079902e-06
CG31866	2	celltype_JW18_vs_S2	7.23040688738188e-19
CG31868	2	celltype_JW18_vs_S2	0
CG31918	2	celltype_JW18_vs_S2	8.0986618744292e-57
CG31961	2	celltypeJW18.infectionwMel	0.000117566468921822
CG31973	2	celltype_JW18_vs_S2	1.6721834775241e-13
CG3198	2	celltype_JW18_vs_S2	1.36816677776158e-87
CG31992	2	celltype_JW18_vs_S2	2.21976403445413e-99
CG31998	2	celltype_JW18_vs_S2	8.23183094829212e-186
CG32000	2	celltype_JW18_vs_S2	1.83399091637886e-151
CG32016	2	celltype_JW18_vs_S2	1.29094632798312e-165
CG32017	2	celltype_JW18_vs_S2	1.10052310550176e-80
CG32018	2	celltype_JW18_vs_S2	2.17416836194804e-53
CG32039	2	celltype_JW18_vs_S2	2.59851163828513e-10
CG32062	2	celltype_JW18_vs_S2	7.97703658336624e-133
CG32076	2	celltype_JW18_vs_S2	3.3142079041096e-19
CG32096	2	celltype_JW18_vs_S2	0
CG32099	2	celltype_JW18_vs_S2	1.16994445640648e-54
CG3210	2	wMel_vs_uninf	1.22307828094084e-23
CG32100	2	celltype_JW18_vs_S2	2.15880477736195e-37
CG32104	2	celltype_JW18_vs_S2	8.3438931193355e-90
CG32113	2	celltype_JW18_vs_S2	2.1296747273135e-154
CG32130	2	celltype_JW18_vs_S2	2.14797735771949e-49
CG32138	2	celltype_JW18_vs_S2	6.14199416458374e-231
CG32141	2	celltype_JW18_vs_S2	9.75791298113847e-61
CG32146	2	celltype_JW18_vs_S2	2.51803179783861e-105
CG32149	2	celltype_JW18_vs_S2	2.83391743232728e-219
CG32156	2	celltype_JW18_vs_S2	0
CG32159	2	celltype_JW18_vs_S2	1.24465071231739e-38
CG3216	2	celltype_JW18_vs_S2	2.50589172765839e-26
CG32164	2	celltype_JW18_vs_S2	1.19372234631583e-188
CG32177	2	celltype_JW18_vs_S2	4.79306254593317e-80
CG32179	2	celltype_JW18_vs_S2	2.61881306851458e-50
CG32180	2	celltype_JW18_vs_S2	5.27154338508273e-19
CG32185	2	celltype_JW18_vs_S2	6.82086323878733e-70
CG32219	2	celltype_JW18_vs_S2	4.5115364363557e-56
CG32221	2	celltype_JW18_vs_S2	1.08624057957869e-12
CG32225	2	celltypeJW18.infectionwMel	1.61250227711783e-07
CG32226	2	celltype_JW18_vs_S2	1.59538879527624e-31
CG3225	2	celltype_JW18_vs_S2	0.0012882382995654
CG32269	2	celltypeJW18.infectionwMel	0.000283497368222009
CG3227	2	celltype_JW18_vs_S2	5.58085632100361e-20
CG32271	2	celltypeJW18.infectionwMel	0.000275686783207369
CG32277	2	celltypeJW18.infectionwMel	0.00288684940949163
CG32333	2	celltype_JW18_vs_S2	3.20903053953263e-20
CG32396	2	celltype_JW18_vs_S2	5.10253413475262e-51
CG3240	2	celltype_JW18_vs_S2	6.01519067264775e-48
CG3241	2	celltype_JW18_vs_S2	4.08251165877336e-172
CG32425	2	celltype_JW18_vs_S2	2.11258422183909e-06
CG32428	2	celltype_JW18_vs_S2	0.00937994087002626
CG3246	2	celltype_JW18_vs_S2	0
CG32475	2	celltype_JW18_vs_S2	2.74148909029541e-132
CG3248	2	wMel_vs_uninf	0.00720446136044047
CG32495	2	celltype_JW18_vs_S2	8.50326458417692e-44
CG32505	2	celltype_JW18_vs_S2	4.92394415486868e-09
CG32512	2	celltype_JW18_vs_S2	0
CG3252	2	celltype_JW18_vs_S2	3.17074627577819e-56
CG32528	2	wMel_vs_uninf	5.86440905070574e-17
CG32532	2	celltype_JW18_vs_S2	1.63090428647051e-294
CG32533	2	celltype_JW18_vs_S2	4.33115530465701e-21
CG32555	2	celltype_JW18_vs_S2	1.40387942870931e-180
CG32556	2	celltype_JW18_vs_S2	0
CG32581	2	celltype_JW18_vs_S2	7.49999070475615e-44
CG32597	2	celltype_JW18_vs_S2	8.71879359908149e-116
CG32604	2	celltype_JW18_vs_S2	2.04743025787112e-17
CG32626	2	celltype_JW18_vs_S2	0
CG32640	2	celltype_JW18_vs_S2	8.00369152355147e-143
CG32641	2	celltype_JW18_vs_S2	1.89285639901306e-70
CG32649	2	celltype_JW18_vs_S2	1.35481017883894e-20
CG32676	2	wMel_vs_uninf	0
CG32677	2	celltype_JW18_vs_S2	1.14017634146765e-31
CG3273	2	celltype_JW18_vs_S2	3.03130393018839e-79
CG32732	2	celltype_JW18_vs_S2	4.92753381253826e-16
CG32742	2	celltype_JW18_vs_S2	2.0862188638041e-226
CG32744	2	celltype_JW18_vs_S2	0
CG32758	2	celltype_JW18_vs_S2	1.86790020241952e-41
CG3277	2	celltype_JW18_vs_S2	1.07696617778571e-08
CG32772	2	celltype_JW18_vs_S2	6.27992068714046e-61
CG32775	2	celltype_JW18_vs_S2	4.56287721448299e-13
CG32786	2	celltype_JW18_vs_S2	1.25106440313431e-80
CG32809	2	celltype_JW18_vs_S2	3.47506621574595e-43
CG3281	2	celltypeJW18.infectionwMel	9.5430058385981e-13
CG32813	2	celltype_JW18_vs_S2	0
CG3284	2	wMel_vs_uninf	2.04375419075702e-05
CG3289	2	wMel_vs_uninf	7.88497359149033e-10
CG3291	2	celltype_JW18_vs_S2	8.22753058271813e-41
CG3294	2	celltype_JW18_vs_S2	2.98106340911038e-07
CG3298	2	celltype_JW18_vs_S2	6.81150282706532e-79
CG3303	2	celltype_JW18_vs_S2	3.89582571482664e-57
CG3307	2	celltype_JW18_vs_S2	1.4659204915323e-21
CG33080	2	celltype_JW18_vs_S2	0
CG33082	2	celltype_JW18_vs_S2	4.39177089071746e-07
CG3309	2	celltype_JW18_vs_S2	3.29558843676084e-07
CG33095	2	celltypeJW18.infectionwMel	1.43043064046794e-05
CG33101	2	celltype_JW18_vs_S2	4.66789219704425e-16
CG33103	2	celltype_JW18_vs_S2	1.92544141577879e-268
CG33106	2	celltype_JW18_vs_S2	1.05520560337245e-28
CG3312	2	celltype_JW18_vs_S2	5.6077160624175e-16
CG33138	2	celltype_JW18_vs_S2	3.48846626019141e-214
CG33144	2	celltype_JW18_vs_S2	3.77371602144201e-220
CG33145	2	celltype_JW18_vs_S2	1.89002980338641e-14
CG33156	2	celltype_JW18_vs_S2	0
CG33159	2	celltypeJW18.infectionwMel	0.00144945224586998
CG33174	2	celltype_JW18_vs_S2	1.43755854431054e-121
CG33182	2	celltype_JW18_vs_S2	1.50036016492235e-31
CG33193	2	celltype_JW18_vs_S2	2.83891391351544e-53
CG33206	2	celltype_JW18_vs_S2	1.17251515403971e-223
CG3323	2	celltypeJW18.infectionwMel	1.1461763069181e-16
CG33235	2	celltype_JW18_vs_S2	1.50344421511851e-25
CG3326	2	celltype_JW18_vs_S2	9.09369479304114e-11
CG33260	2	celltype_JW18_vs_S2	1.60668297180986e-09
CG33261	2	celltype_JW18_vs_S2	3.56630153606736e-103
CG3327	2	celltype_JW18_vs_S2	1.30191111568686e-108
CG33275	2	celltype_JW18_vs_S2	0
CG3329	2	celltype_JW18_vs_S2	2.82908913099347e-67
CG33332	2	celltype_JW18_vs_S2	3.99130332055565e-05
CG33459	2	celltype_JW18_vs_S2	2.55951414163971e-19
CG3346	2	celltype_JW18_vs_S2	1.35634783668903e-115
CG33466	2	celltype_JW18_vs_S2	1.50108065573104e-180
CG33484	2	celltype_JW18_vs_S2	7.8294244579477e-170
CG33528	2	celltype_JW18_vs_S2	1.00953605526428e-37
CG33552	2	celltype_JW18_vs_S2	2.28891458634382e-11
CG33556	2	celltype_JW18_vs_S2	4.06472270749338e-194
CG3363	2	celltype_JW18_vs_S2	1.00019763190448e-118
CG33645	2	celltypeJW18.infectionwMel	5.09511505615666e-13
CG33694	2	celltype_JW18_vs_S2	1.19857555463294e-82
CG33756	2	celltype_JW18_vs_S2	0.000423276147414194
CG33757	2	celltype_JW18_vs_S2	0
CG33758	2	celltype_JW18_vs_S2	1.94554866463456e-127
CG33785	2	celltype_JW18_vs_S2	3.89619226564517e-15
CG33786	2	celltype_JW18_vs_S2	3.89619226564517e-15
CG33801	2	wMel_vs_uninf	1.65563764975102e-08
CG33804	2	celltype_JW18_vs_S2	7.40786606118053e-06
CG33810	2	wMel_vs_uninf	2.77702962122644e-15
CG33814	2	celltype_JW18_vs_S2	5.13451594033033e-10
CG33817	2	celltype_JW18_vs_S2	5.13451594033033e-10
CG33818	2	celltype_JW18_vs_S2	2.1017436794795e-100
CG33819	2	wMel_vs_uninf	2.77702962122644e-15
CG33820	2	celltype_JW18_vs_S2	5.13451594033033e-10
CG33821	2	celltype_JW18_vs_S2	2.1017436794795e-100
CG33822	2	wMel_vs_uninf	7.90757528930514e-13
CG33823	2	celltype_JW18_vs_S2	5.13451594033033e-10
CG33824	2	celltype_JW18_vs_S2	2.1017436794795e-100
CG33825	2	wMel_vs_uninf	7.90757528930514e-13
CG33826	2	celltype_JW18_vs_S2	5.13451594033033e-10
CG33827	2	celltype_JW18_vs_S2	2.1017436794795e-100
CG33828	2	wMel_vs_uninf	7.90757528930514e-13
CG33829	2	celltype_JW18_vs_S2	5.13451594033033e-10
CG33830	2	celltype_JW18_vs_S2	2.1017436794795e-100
CG33831	2	wMel_vs_uninf	7.90757528930514e-13
CG33931	2	celltypeJW18.infectionwMel	7.32394088664023e-06
CG33932	2	celltypeJW18.infectionwMel	7.32394088664023e-06
CG33955	2	celltype_JW18_vs_S2	7.74752710236701e-15
CG33964	2	celltype_JW18_vs_S2	1.66911196315753e-32
CG3397	2	celltype_JW18_vs_S2	6.4758016643835e-40
CG3400	2	celltype_JW18_vs_S2	1.72257522932546e-89
CG3401	2	celltype_JW18_vs_S2	0
CG3408	2	celltypeJW18.infectionwMel	1.85322843229332e-15
CG34100	2	celltype_JW18_vs_S2	0
CG34104	2	celltype_JW18_vs_S2	1.48598744099412e-196
CG34132	2	celltype_JW18_vs_S2	5.62586902265247e-08
CG34134	2	celltype_JW18_vs_S2	2.30512580007076e-47
CG34135	2	celltype_JW18_vs_S2	3.27435023402845e-13
CG34139	2	celltype_JW18_vs_S2	6.62367360260606e-228
CG34145	2	celltype_JW18_vs_S2	2.40616783912311e-206
CG34148	2	wMel_vs_uninf	3.08976251716825e-05
CG34228	2	wMel_vs_uninf	0.000523496192503895
CG34231	2	celltype_JW18_vs_S2	4.72263624674704e-16
CG3431	2	celltype_JW18_vs_S2	3.75768696644744e-28
CG34310	2	celltype_JW18_vs_S2	6.60223777231332e-45
CG34313	2	celltype_JW18_vs_S2	0.00100560467505461
CG34314	2	celltype_JW18_vs_S2	6.01519067264775e-48
CG3433	2	celltype_JW18_vs_S2	2.46338876495804e-06
CG34330	2	celltype_JW18_vs_S2	0
CG34347	2	celltype_JW18_vs_S2	7.13914963073861e-207
CG34355	2	celltype_JW18_vs_S2	0.00581230703706221
