transcript_id gene_symbol gene_id
FBtr0433522 pre-mod(mdg4)-P CG44881
FBtr0433523 pre-mod(mdg4)-I CG44883
FBtr0433524 pre-mod(mdg4)-J CG44882
FBtr0433525 pre-mod(mdg4)-L CG44880
FBtr0433526 pre-mod(mdg4)-K CG44879
FBtr0433527 pre-mod(mdg4)-B CG44884
FBtr0433528 pre-mod(mdg4)-N CG45990
FBtr0433529 pre-mod(mdg4)-O CG45989
FBtr0433530 pre-mod(mdg4)-AA CG45988
FBtr0433531 Sod3 CG9027
FBtr0433532 RNaseP:RNA CR32868
FBtr0433533 scaRNA:PsiU2-55 CR43600
FBtr0433535 AOX3 CG6045
FBtr0445172 lncRNA:CR46271 CR46271
FBtr0445174 SdicC CG46277
FBtr0445176 SdicB CG46276
FBtr0445178 SdicA CG46275
FBtr0445179 lncRNA:acal CR46278
FBtr0445182 CG46280 CG46280
FBtr0445183 CG46280 CG46280
FBtr0445184 CG46281 CG46281
FBtr0445185 vas CG46283
FBtr0445186 vas CG46283
FBtr0445187 vas CG46283
FBtr0445188 solo CG46282
FBtr0445189 solo CG46282
FBtr0445191 Pzl CG45783
FBtr0445212 lncRNA:CR45523 CR45523
FBtr0445215 dj-1beta CG1349
FBtr0445304 Not10 CG18616
FBtr0445309 CG5885 CG5885
FBtr0445310 spas CG5977
FBtr0445311 spas CG5977
FBtr0445312 CG6414 CG6414
FBtr0445313 MP1 CG1102
FBtr0445314 Apc CG1451
FBtr0445386 Pp4-19C CG32505
FBtr0445387 lncRNA:CR46115 CR46115
FBtr0445388 Neurl4 CG46284
FBtr0445396 Obp85a CG11732
FBtr0445397 tim CG3234
FBtr0445398 Pmi CG33718
FBtr0445401 jigr1 CG17383
FBtr0445402 pre-mod(mdg4)-V CG42776
FBtr0445403 pre-mod(mdg4)-U CG42777
FBtr0445404 Apc2 CG6193
FBtr0445405 Apc2 CG6193
FBtr0445413 CG31751 CG31751
FBtr0445414 ath CG4901
FBtr0445415 ath CG4901
FBtr0445441 CG34308 CG34308
FBtr0445667 lncRNA:CR14310 CR14310
FBtr0445669 lncRNA:CR31526 CR31526
FBtr0445670 lncRNA:noe CR32172
FBtr0445671 lncRNA:CR32553 CR32553
FBtr0445672 lncRNA:CR42790 CR42790
FBtr0445673 lncRNA:CR42790 CR42790
FBtr0445674 CG44388 CG44388
FBtr0445675 CG46298 CG46298
FBtr0445676 CG46298 CG46298
FBtr0445677 lncRNA:CR46299 CR46299
FBtr0445724 lncRNA:CR45236 CR45236
FBtr0445725 Usp5 CG12082
FBtr0445726 CG5316 CG5316
FBtr0445727 CG43645 CG43645
FBtr0445728 CG43221 CG43221
FBtr0445729 CG46301 CG46301
FBtr0445730 CG46301 CG46301
FBtr0445731 CG46301 CG46301
FBtr0445732 CG46301 CG46301
FBtr0445733 CG8369 CG8369
FBtr0445734 CG8369 CG8369
FBtr0445749 Nach CG8178
FBtr0445750 Nach CG8178
FBtr0445828 CG45067 CG45067
FBtr0445829 lncRNA:CR44601 CR44601
FBtr0445830 lncRNA:CR44801 CR44801
FBtr0445831 lncRNA:CR45345 CR45345
FBtr0445832 CG13950 CG13950
FBtr0445833 lncRNA:CR45363 CR45363
FBtr0445834 lncRNA:CR46148 CR46148
FBtr0445838 AlkB CG33250
FBtr0445839 Obp73a CG13027
FBtr0446099 for CG10033
FBtr0446100 CG15418 CG15418
FBtr0446106 CrebB CG6103
FBtr0452076 CROT CG12428
FBtr0452077 CROT CG12428
FBtr0452078 mei-38 CG14781
FBtr0452079 cathD CG1548
FBtr0452080 cathD CG1548
FBtr0452090 CG33941 CG33941
FBtr0452092 CG43845 CG43845
FBtr0452093 CG43845 CG43845
FBtr0452094 CG44215 CG44215
FBtr0452095 CG44215 CG44215
FBtr0452096 CG46302 CG46302
FBtr0452097 CG46303 CG46303
FBtr0452098 CG46304 CG46304
FBtr0452099 CG46305 CG46305
FBtr0452100 CG46305 CG46305
FBtr0452101 lilli CG8817
FBtr0452102 CG14606 CG14606
FBtr0452121 CG46306 CG46306
FBtr0452122 CG46307 CG46307
FBtr0452123 CG46308 CG46308
FBtr0452124 CG46309 CG46309
FBtr0452125 CG46310 CG46310
FBtr0452126 CG46311 CG46311
FBtr0452127 CG46312 CG46312
FBtr0452128 CG46313 CG46313
FBtr0452129 CG46314 CG46314
FBtr0452130 CG46315 CG46315
FBtr0452131 CG46315 CG46315
FBtr0452132 CG46316 CG46316
FBtr0452133 CG46317 CG46317
FBtr0452134 CG46318 CG46318
FBtr0452135 CG46319 CG46319
FBtr0452136 CG46319 CG46319
FBtr0452137 CG46319 CG46319
FBtr0452138 CG46320 CG46320
FBtr0452139 CG46320 CG46320
FBtr0452140 Hr3 CG33183
FBtr0452141 CG46321 CG46321
FBtr0452142 CG46321 CG46321
FBtr0452143 lncRNA:CR46322 CR46322
FBtr0452144 Sur CG5772
FBtr0452145 Schip1 CG5375
FBtr0452146 Rab3-GEF CG5627
FBtr0452147 Rab3-GEF CG5627
FBtr0452148 Rab3-GEF CG5627
FBtr0452163 CG11498 CG11498
FBtr0452164 lncRNA:CR43408 CR43408
FBtr0452181 yki CG4005
FBtr0452182 lncRNA:TS6 CR46329
FBtr0452183 lncRNA:TS9 CR46330
FBtr0452184 lncRNA:TS20 CR46331
FBtr0452185 lncRNA:TS25 CR46332
FBtr0452186 lncRNA:TS26 CR46333
FBtr0452187 lncRNA:TS27 CR46334
FBtr0452188 lncRNA:TS1 CR46323
FBtr0452189 lncRNA:TS2 CR46324
FBtr0452190 lncRNA:CR46326 CR46326
FBtr0452191 lncRNA:TS3 CR46325
FBtr0452192 lncRNA:TS4 CR46327
FBtr0452193 lncRNA:CR46328 CR46328
FBtr0452213 lncRNA:CR44826 CR44826
FBtr0452214 snRNA:LU CR43708
FBtr0472540 PGRP-LC CG4432
FBtr0472541 PGRP-LC CG4432
FBtr0472547 tRNA:Glu-CTC-5-1Psi CR30449
FBtr0472591 asRNA:CR44019 CR44019
FBtr0472592 asRNA:CR44019 CR44019
FBtr0472596 Gld CG1152
FBtr0472597 CG11891 CG11891
FBtr0472598 CG11891 CG11891
FBtr0472645 Ilp5 CG33273
FBtr0472646 Cyp9f3 CG17875
FBtr0472668 PIG-C CG12077
FBtr0472669 Cf2 CG11924
FBtr0472670 mIF3 CG13163
FBtr0472671 CG46335 CG46335
FBtr0472677 lncRNA:CR46336 CR46336
FBtr0472678 lncRNA:CR46336 CR46336
FBtr0472679 lncRNA:CR46336 CR46336
FBtr0472680 lncRNA:CR46336 CR46336
FBtr0472681 lncRNA:CR46336 CR46336
FBtr0472682 lncRNA:CR46337 CR46337
FBtr0472683 lncRNA:CR46337 CR46337
FBtr0472692 peo CG46338
FBtr0472693 peo CG46338
FBtr0472694 peo CG46338
FBtr0472695 CG46339 CG46339
FBtr0472696 CG46339 CG46339
FBtr0472697 CG46339 CG46339
FBtr0472698 CG46339 CG46339
FBtr0472699 CG46339 CG46339
FBtr0472700 CG46339 CG46339
FBtr0472834 Ntmt CG1675
FBtr0472835 hpRNA:CR46340 CR46340
FBtr0472836 hpRNA:1 CR46341
FBtr0472837 hpRNA:CR46342 CR46342
FBtr0472838 hpRNA:CR46343 CR46343
FBtr0472915 hpRNA:CR18854 CR18854
FBtr0472916 hpRNA:CR18854 CR18854
FBtr0472917 hpRNA:CR18854 CR18854
FBtr0472918 hpRNA:CR32205 CR32205
FBtr0472919 hpRNA:CR32205 CR32205
FBtr0472920 hpRNA:CR32207 CR32207
FBtr0472921 hpRNA:CR33940 CR33940
FBtr0472922 hpRNA:CR33940 CR33940
FBtr0472923 hpRNA:CR33940 CR33940
FBtr0472955 lncRNA:CR32582 CR32582
FBtr0472956 lncRNA:CR32582 CR32582
FBtr0472957 lncRNA:CR32582 CR32582
FBtr0473363 for CG10033
FBtr0473364 for CG10033
FBtr0473365 for CG10033
FBtr0473366 Nmnat CG13645
FBtr0473367 sbr CG1664
FBtr0473368 sbr CG1664
FBtr0473369 CG17841 CG17841
FBtr0473370 dco CG2048
FBtr0473371 Rbfox1 CG32062
FBtr0473372 asRNA:ASTR CR43628
FBtr0473373 lncRNA:CR46353 CR46353
FBtr0473374 lncRNA:CR46348 CR46348
FBtr0473375 lncRNA:CR46351 CR46351
FBtr0473376 lncRNA:CR46352 CR46352
FBtr0473377 lncRNA:CR46350 CR46350
FBtr0473378 asRNA:CR46354 CR46354
FBtr0473379 CG43689 CG43689
FBtr0473380 lncRNA:CR46349 CR46349
FBtr0473381 FDY CG41503
FBtr0473382 FDY CG41503
FBtr0473383 Rab3 CG7576
FBtr0473384 sisRNA:CR46357 CR46357
FBtr0473385 sisRNA:CR46358 CR46358
FBtr0473386 sisRNA:3 CR46359
FBtr0473387 sisRNA:CR46360 CR46360
FBtr0473388 sisRNA:4 CR46356
FBtr0473389 sisRNA:CR46361 CR46361
FBtr0473390 sisRNA:2 CR46362
FBtr0473391 sisRNA:CR46363 CR46363
FBtr0473392 sisRNA:1 CR46355
FBtr0473393 sisRNA:CR46364 CR46364
FBtr0473405 CG11951 CG11951
FBtr0473514 Syp CG17838
FBtr0473515 Syp CG17838
FBtr0473516 Syp CG17838
FBtr0473577 CG10041 CG10041
FBtr0473578 CG11570 CG11570
FBtr0473579 CG11836 CG11836
FBtr0473580 CG12662 CG12662
FBtr0473581 CG13247 CG13247
FBtr0473582 CG13247 CG13247
FBtr0473583 beat-Vc CG14390
FBtr0473584 CG14495 CG14495
FBtr0473585 CG14495 CG14495
FBtr0473586 CG14720 CG14720
FBtr0473587 Mal-B2 CG14935
FBtr0473588 Mal-B2 CG14935
FBtr0473589 CG15358 CG15358
FBtr0473590 CG15358 CG15358
FBtr0473591 CG17189 CG17189
FBtr0473592 CG17189 CG17189
FBtr0473593 CG17279 CG17279
FBtr0473594 CG30187 CG30187
FBtr0473595 CG30187 CG30187
FBtr0473596 CG30270 CG30270
FBtr0473597 CG30270 CG30270
FBtr0473598 CG30280 CG30280
FBtr0473599 CG31465 CG31465
FBtr0473600 CG31465 CG31465
FBtr0473601 CG31465 CG31465
FBtr0473602 CG31664 CG31664
FBtr0473603 CG31664 CG31664
FBtr0473604 CG32985 CG32985
FBtr0473605 CG32984 CG32984
FBtr0473606 Spn28Db CG33121
FBtr0473607 CG33645 CG33645
FBtr0473608 CG33768 CG33768
FBtr0473609 CG34234 CG34234
FBtr0473610 CG34303 CG34303
FBtr0473611 CG34428 CG34428
FBtr0473612 CG42685 CG42685
FBtr0473613 CG42878 CG42878
FBtr0473614 CG43294 CG43294
FBtr0473615 CG4367 CG4367
FBtr0473616 CG4367 CG4367
FBtr0473617 CG5267 CG5267
FBtr0473618 ItgaPS5 CG5372
FBtr0473619 CG5897 CG5897
FBtr0473620 upd2 CG5988
FBtr0473621 Jon74E CG6298
FBtr0473622 CG7653 CG7653
FBtr0473623 CG7763 CG7763
FBtr0473624 CG7763 CG7763
FBtr0473625 CG9168 CG9168
FBtr0473626 CG9500 CG9500
FBtr0473730 rdgC CG44746
FBtr0474081 5PtaseI CG42283
FBtr0474082 snoRNA:Or-CD13 CR46370
FBtr0474083 snoRNA:Or-ACA6 CR46368
FBtr0474084 snoRNA:Or-ACA7 CR46369
FBtr0474085 snoRNA:Me28S-A2629 CR46372
FBtr0474086 scaRNA:MeU1:95C-A24 CR46377
FBtr0474087 snoRNA:Me28S-C2789 CR46375
FBtr0474088 snoRNA:Or-CD14 CR46374
FBtr0474089 snoRNA:Me18S-G1506 CR46376
FBtr0474090 snoRNA:Or-ACA8 CR46373
FBtr0474091 snoRNA:Or-CD15 CR46371
FBtr0474092 snoRNA:Or-ACA9 CR46378
FBtr0474093 scaRNA:MeU4:25F-C137 CR46380
FBtr0474094 snoRNA:Or-CD17 CR46382
FBtr0474095 snoRNA:Or-CD16 CR46379
FBtr0474096 snoRNA:Me28S-C993 CR46381
FBtr0474097 CG46383 CG46383
FBtr0474098 CG31088 CG31088
FBtr0474121 CG14459 CG14459
FBtr0474122 CG14459 CG14459
FBtr0474123 snoRNA:Me18S-G1358c CR46384
FBtr0474124 bisc CG10795
FBtr0474125 CCHa2-R CG14593
FBtr0474126 5-HT1A CG16720
FBtr0474136 axed CG8398
FBtr0474137 oc CG12154
FBtr0474138 CG1354 CG1354
FBtr0474139 CG13921 CG13921
FBtr0474140 CG14234 CG14234
FBtr0474141 CG3078 CG3078
FBtr0474142 CG31122 CG31122
FBtr0474143 CG31145 CG31145
FBtr0474144 CG34357 CG34357
FBtr0474145 CG42260 CG42260
FBtr0474146 flw CG2096
FBtr0474147 fwd CG7004
FBtr0474148 fdl CG8824
FBtr0474149 Cngl CG43395
FBtr0474150 Gmap CG33206
FBtr0474151 mei-P26 CG12218
FBtr0474152 haf CG14351
FBtr0474153 haf CG14351
FBtr0474154 haf CG14351
FBtr0474155 nAChRalpha5 CG32975
FBtr0474156 nmo CG7892
FBtr0474157 otp CG10036
FBtr0474158 orb2 CG43782
FBtr0474159 orb2 CG43782
FBtr0474160 pHCl-1 CG44099
FBtr0474161 pHCl-1 CG44099
FBtr0474162 pHCl-1 CG44099
FBtr0474163 ras CG1799
FBtr0474164 Sap47 CG8884
FBtr0474165 Sap47 CG8884
FBtr0474166 Patsas CG6618
FBtr0474167 Patsas CG6618
FBtr0474168 ttv CG10117
FBtr0474169 Sdc CG10497
FBtr0474170 SPoCk CG32451
FBtr0474171 Scr CG1030
FBtr0474172 Scr CG1030
FBtr0474173 CG16952 CG16952
FBtr0474174 ctp CG6998
FBtr0474175 Dora CG34401
FBtr0474224 CG46385 CG46385
FBtr0474225 CG46385 CG46385
FBtr0474226 CG46385 CG46385
FBtr0474227 CG46385 CG46385
FBtr0474228 CG46385 CG46385
FBtr0474229 CG46385 CG46385
FBtr0474230 CG33096 CG33096
FBtr0474231 fd3F CG44123
FBtr0474232 da CG5102
FBtr0474233 CG5890 CG5890
FBtr0474234 CG9650 CG9650
FBtr0474235 CG9650 CG9650
FBtr0474236 CG9706 CG9706
FBtr0474237 CG14234 CG14234
FBtr0474238 CG3078 CG3078
FBtr0474239 cac CG43368
FBtr0474240 cac CG43368
FBtr0474241 cac CG43368
FBtr0474622 xmas CG46386
FBtr0474623 xmas CG46386
FBtr0474624 xmas CG46386
FBtr0474639 CG10483 CG10483
FBtr0474640 RpL23A CG7977
FBtr0474641 Afti CG8538
FBtr0474747 CG44666 CG44666
FBtr0474771 CG46388 CG46388
FBtr0474772 CG46387 CG46387
FBtr0475016 Csas CG32220
FBtr0475017 CG42268 CG42268
FBtr0475018 CG11670 CG11670
FBtr0475019 CG31223 CG31223
FBtr0475040 lncRNA:osk CR46389
FBtr0475041 lncRNA:SMRG CR46390
FBtr0475042 lncRNA:CR46391 CR46391
FBtr0475043 lncRNA:enrr CR46392
FBtr0475044 lncRNA:CR46393 CR46393
FBtr0475045 tna CG7958
FBtr0475046 CG46025 CG46025
FBtr0475047 CG46394 CG46394
FBtr0475048 CG46395 CG46395
FBtr0475049 CG46396 CG46396
FBtr0475050 CG46397 CG46397
FBtr0475051 CG46398 CG46398
FBtr0475052 CG46399 CG46399
FBtr0475053 chif CG5813
FBtr0475054 Gpa2 CG17878
FBtr0475055 sbRNA:1 CR46400
FBtr0475058 tbrd-1 CG13597
FBtr0475066 lncRNA:CR46409 CR46409
FBtr0475067 lncRNA:CR46410 CR46410
FBtr0475068 lncRNA:CR46408 CR46408
FBtr0475069 lncRNA:CR46411 CR46411
FBtr0475070 CG46412 CG46412
FBtr0475071 Stacl CG43729
FBtr0475072 Stacl CG43729
FBtr0475073 Muc12Ea CG32602
FBtr0475135 CG12224 CG12224
FBtr0475136 CG9897 CG9897
FBtr0475137 CG46042 CG46042
FBtr0475139 lncRNA:CR46414 CR46414
FBtr0475141 lncRNA:CR46416 CR46416
FBtr0475145 CG45207 CG45207
FBtr0475146 CG45207 CG45207
FBtr0475189 CG43428 CG43428
FBtr0475190 CG45273 CG45273
FBtr0475191 CG46426 CG46426
FBtr0475192 CG46427 CG46427
FBtr0475193 CG46427 CG46427
FBtr0475194 CG12885 CG12885
FBtr0475195 CG12885 CG12885
FBtr0475196 CG46429 CG46429
FBtr0475198 CG46428 CG46428
FBtr0475208 CG46430 CG46430
FBtr0475209 CG17574 CG17574
FBtr0475210 CG17574 CG17574
FBtr0475211 CG17574 CG17574
FBtr0475215 lncRNA:CR46431 CR46431
FBtr0475217 CG46433 CG46433
FBtr0475218 CG46433 CG46433
FBtr0475219 CG46433 CG46433
FBtr0475221 CG43051 CG43051
FBtr0475222 CG43405 CG43405
FBtr0475223 CG44198 CG44198
FBtr0475224 CG46434 CG46434
FBtr0475225 CG46434 CG46434
FBtr0475226 CG46435 CG46435
FBtr0475266 Mbs CG32156
FBtr0475267 Mbs CG32156
FBtr0475268 Mbs CG32156
FBtr0475269 Mbs CG32156
FBtr0475270 Mbs CG32156
FBtr0475271 Osi10a CG46436
FBtr0475272 Osi10b CG46437
FBtr0475273 CG46439 CG46439
FBtr0475275 Iyd CG46438
FBtr0475276 Sdic4 CG33499
FBtr0475279 Iyd CG46438
FBtr0475302 CG30076 CG30076
FBtr0475303 trol CG33950
FBtr0475304 CG46428 CG46428
FBtr0475305 hts CG43443
FBtr0475306 IBIN CG44404
FBtr0475307 CG45045 CG45045
FBtr0475308 CG46441 CG46441
FBtr0475309 CG46440 CG46440
FBtr0475310 lncRNA:CR46446 CR46446
FBtr0475311 lncRNA:CR46445 CR46445
FBtr0475312 lncRNA:CR46444 CR46444
FBtr0475313 CG46443 CG46443
FBtr0475314 CG46442 CG46442
FBtr0475317 CG46448 CG46448
FBtr0479641 Mef2 CG1429
FBtr0479642 Mef2 CG1429
FBtr0479643 Mef2 CG1429
FBtr0479644 Mef2 CG1429
FBtr0479645 Nxf3 CG32135
FBtr0479646 Nxf3 CG32135
FBtr0479647 pyd CG43140
FBtr0479648 Sirt2 CG5085
FBtr0479649 Sirt2 CG5085
FBtr0479650 CG3328 CG3328
FBtr0479651 CG33143 CG33143
FBtr0479690 lncRNA:CR46003 CR46003
FBtr0479691 lncRNA:CR46216 CR46216
FBtr0479692 lncRNA:CR46216 CR46216
FBtr0479693 lncRNA:CR46216 CR46216
FBtr0479694 lncRNA:CR46449 CR46449
FBtr0479695 asRNA:CR46453 CR46453
FBtr0479697 lncRNA:CR46454 CR46454
FBtr0479698 lncRNA:CR46454 CR46454
FBtr0479699 lncRNA:CR46454 CR46454
FBtr0479700 lncRNA:CR46450 CR46450
FBtr0479701 lncRNA:CR46450 CR46450
FBtr0479702 lncRNA:CR46450 CR46450
FBtr0479703 lncRNA:CR46450 CR46450
FBtr0479704 lncRNA:CR46450 CR46450
FBtr0479705 lncRNA:CR46451 CR46451
FBtr0479706 lncRNA:CR46451 CR46451
FBtr0479707 lncRNA:CR46451 CR46451
FBtr0479708 lncRNA:CR46451 CR46451
FBtr0479709 lncRNA:CR46451 CR46451
FBtr0479710 asRNA:CR46452 CR46452
FBtr0479711 asRNA:CR46452 CR46452
FBtr0479712 asRNA:CR46452 CR46452
FBtr0479713 CG12134 CG12134
FBtr0479714 CG12134 CG12134
FBtr0479715 lncRNA:CR46455 CR46455
FBtr0479719 lncRNA:CR45276 CR45276
FBtr0479720 lncRNA:CR45519 CR45519
FBtr0479721 lncRNA:CR45631 CR45631
FBtr0479722 asRNA:CR45912 CR45912
FBtr0479723 asRNA:CR45912 CR45912
FBtr0479724 lncRNA:CR46003 CR46003
FBtr0479725 asRNA:CR46005 CR46005
FBtr0479726 asRNA:CR46005 CR46005
FBtr0479727 asRNA:CR46005 CR46005
FBtr0479728 asRNA:CR46005 CR46005
FBtr0479729 lncRNA:flam CR46037
FBtr0479730 lncRNA:flam CR46037
FBtr0479731 lncRNA:flam CR46037
FBtr0479732 lncRNA:flam CR46037
FBtr0479733 lncRNA:flam CR46037
FBtr0479734 lncRNA:flam CR46037
FBtr0479735 Tm1 CG4898
FBtr0479736 amrt CG11103
FBtr0479737 CG11626 CG11626
FBtr0479738 CG12065 CG12065
FBtr0479739 Adar CG12598
FBtr0479740 CG14431 CG14431
FBtr0479741 Trxr-1 CG2151
FBtr0479742 CG2186 CG2186
FBtr0479743 CD98hc CG2791
FBtr0479744 CG31496 CG31496
FBtr0479745 Ir7g CG15325
FBtr0479746 Pi4KIIalpha CG2929
FBtr0479747 trol CG33950
FBtr0479748 CG4004 CG4004
FBtr0479749 CG42390 CG42390
FBtr0479750 rdgA CG42667
FBtr0479751 CG43672 CG43672
FBtr0479752 CG42789 CG42789
FBtr0479753 CG42789 CG42789
FBtr0479754 CG5768 CG5768
FBtr0479755 CASK CG6703
FBtr0479756 fray CG7693
FBtr0479757 FER CG8874
FBtr0479758 CG34347 CG34347
FBtr0479759 CG34347 CG34347
FBtr0479760 CG34347 CG34347
FBtr0479761 CG34347 CG34347
FBtr0479762 CG42390 CG42390
FBtr0479763 Rh50 CG7499
FBtr0479775 CG14763 CG14763
FBtr0479776 CG15373 CG15373
FBtr0479777 CG15373 CG15373
FBtr0479778 tmod CG1539
FBtr0479779 CG15468 CG15468
FBtr0479780 Nlg4 CG34139
FBtr0479781 CG34451 CG34451
FBtr0479782 bru3 CG43744
FBtr0479783 bru3 CG43744
FBtr0479784 Ca-alpha1D CG4894
FBtr0479785 Ca-alpha1D CG4894
FBtr0479786 Ca-alpha1D CG4894
FBtr0479787 Ca-alpha1D CG4894
FBtr0479788 Ca-alpha1D CG4894
FBtr0479789 CG16989 CG16989
FBtr0479790 CG16989 CG16989
FBtr0479791 Scr CG1030
FBtr0479792 CG10543 CG10543
FBtr0479793 toy CG11186
FBtr0479794 opa CG1133
FBtr0479795 svp CG11502
FBtr0479796 CG12869 CG12869
FBtr0479797 SPR CG16752
FBtr0479798 Hipk CG17090
FBtr0479799 psq CG2368
FBtr0479800 psq CG2368
FBtr0479801 psq CG2368
FBtr0479802 CG32204 CG32204
FBtr0479803 Tlk CG34412
FBtr0479804 Eaat1 CG3747
FBtr0479805 Eaat1 CG3747
FBtr0479806 CG42340 CG42340
FBtr0479807 Nuak CG43143
FBtr0479808 Nuak CG43143
FBtr0479809 Nuak CG43143
FBtr0479810 Nuak CG43143
FBtr0479811 Nuak CG43143
FBtr0479812 Nuak CG43143
FBtr0479813 Nuak CG43143
FBtr0479814 Nuak CG43143
FBtr0479815 px CG4444
FBtr0479816 px CG4444
FBtr0479817 Fili CG34368
FBtr0479818 CCAP-R CG33344
FBtr0479819 SerT CG4545
FBtr0479820 Dad CG5201
FBtr0479821 loaf CG6024
FBtr0479823 Pop2 CG5684
FBtr0479824 SRPK CG8174
FBtr0479825 CG9467 CG9467
FBtr0479826 CG9467 CG9467
FBtr0479827 CG13896 CG13896
FBtr0479828 CG15278 CG15278
FBtr0479829 CG15278 CG15278
FBtr0479830 CG15278 CG15278
FBtr0479831 AspRS-m CG31739
FBtr0479832 ham CG31753
FBtr0479833 ham CG31753
FBtr0479834 CLIP-190 CG5020
FBtr0479835 robo3 CG5423
FBtr0479836 Dhc36C CG5526
FBtr0479837 Ugt37A1 CG11012
FBtr0479838 CG5850 CG5850
FBtr0479839 IFT52 CG9595
FBtr0479840 CG6893 CG6893
FBtr0479842 CG1847 CG1847
FBtr0479843 CG32813 CG32813
FBtr0479844 sd CG8544
FBtr0479845 CG9005 CG9005
FBtr0479846 Doa CG42320
FBtr0479847 CG42672 CG42672
FBtr0479848 CG42672 CG42672
FBtr0479849 CG42672 CG42672
FBtr0479850 CG42672 CG42672
FBtr0479851 CG42672 CG42672
FBtr0479852 CG42672 CG42672
FBtr0479853 CG10019 CG10019
FBtr0479854 CG10019 CG10019
FBtr0479855 CG46456 CG46456
FBtr0479856 RtGEF CG10043
FBtr0479857 CrebB CG6103
FBtr0479858 CG46457 CG46457
FBtr0479859 Antp CG1028
FBtr0479860 CG46458 CG46458
FBtr0479861 CG46459 CG46459
FBtr0479862 CG46460 CG46460
FBtr0479864 br CG11491
FBtr0479865 HGTX CG13475
FBtr0479866 wdb CG5643
FBtr0479867 OSCP1 CG13178
FBtr0479868 CG4892 CG4892
FBtr0479870 CG43610 CG43610
FBtr0479872 CG14907 CG14907
FBtr0479873 bma CG34356
FBtr0479874 bma CG34356
FBtr0479875 CG11145 CG11145
FBtr0479877 CAP CG18408
FBtr0479878 CAP CG18408
FBtr0479879 CAP CG18408
FBtr0479880 CAP CG18408
FBtr0479881 CAP CG18408
FBtr0479882 CG30010 CG30010
FBtr0479883 CG30010 CG30010
FBtr0479884 Zasp52 CG30084
FBtr0479885 CG43272 CG43272
FBtr0479886 CG43272 CG43272
FBtr0479887 stmA CG8739
FBtr0479888 stmA CG8739
FBtr0479889 CG12783 CG12783
FBtr0479890 l(3)neo43 CG14865
FBtr0479891 l(3)neo43 CG14865
FBtr0479892 dls CG33690
FBtr0479893 CG34404 CG34404
FBtr0479894 srp CG3992
FBtr0479895 Sarm CG43119
FBtr0479896 Cyp4d8 CG4321
FBtr0479900 gish CG6963
FBtr0479901 gish CG6963
FBtr0479902 gish CG6963
FBtr0479903 CG7126 CG7126
FBtr0479905 Fibp CG8660
FBtr0479906 Fibp CG8660
FBtr0479907 Fibp CG8660
FBtr0479908 CG42268 CG42268
FBtr0479909 CG13868 CG13868
FBtr0479910 CG13868 CG13868
FBtr0479912 CG6052 CG6052
FBtr0479913 CG4074 CG4074
FBtr0479914 CG4074 CG4074
FBtr0479915 Lmpt CG42679
FBtr0479916 Usp32 CG8334
FBtr0479917 Usp32 CG8334
FBtr0479918 Usp32 CG8334
FBtr0479919 Usp32 CG8334
FBtr0479920 RhoGEF3 CG43976
FBtr0479921 CG46462 CG46462
FBtr0479923 CG16779 CG16779
FBtr0479924 CG16779 CG16779
FBtr0479925 CG17687 CG17687
FBtr0479926 Pi4KIIalpha CG2929
FBtr0479927 CG32152 CG32152
FBtr0479928 Epac CG34392
FBtr0479929 cher CG3937
FBtr0479930 cher CG3937
FBtr0479931 tau CG45110
FBtr0479932 CG4597 CG4597
FBtr0479933 promL CG7740
FBtr0479934 CG46463 CG46463
FBtr0479935 CG46464 CG46464
FBtr0479936 CG46465 CG46465
FBtr0479937 CG46466 CG46466
FBtr0479938 CG46466 CG46466
FBtr0479939 CG46466 CG46466
FBtr0479941 CG46467 CG46467
FBtr0479942 jp CG4405
FBtr0479943 CG46468 CG46468
FBtr0479944 hbt CG43778
FBtr0479945 asRNA:CR46469 CR46469
FBtr0479946 asRNA:CR46469 CR46469
FBtr0479947 asRNA:CR46470 CR46470
FBtr0479948 asRNA:CR46470 CR46470
FBtr0479949 asRNA:CR46471 CR46471
FBtr0479950 CG33463 CG33463
FBtr0479951 lncRNA:CR46472 CR46472
FBtr0479952 asRNA:CR46473 CR46473
FBtr0479953 asRNA:CR46473 CR46473
FBtr0479954 asRNA:CR46473 CR46473
FBtr0479955 asRNA:CR46473 CR46473
FBtr0479956 lncRNA:CR46474 CR46474
FBtr0479957 lncRNA:CR46474 CR46474
FBtr0479958 asRNA:CR46486 CR46486
FBtr0479959 asRNA:CR46479 CR46479
FBtr0479960 lncRNA:CR46480 CR46480
FBtr0479961 lncRNA:CR46480 CR46480
FBtr0479962 lncRNA:CR46478 CR46478
FBtr0479963 lncRNA:CR46478 CR46478
FBtr0479964 lncRNA:CR46476 CR46476
FBtr0479965 lncRNA:CR46477 CR46477
FBtr0479966 asRNA:CR45270 CR45270
FBtr0479967 asRNA:CR45270 CR45270
FBtr0479968 asRNA:CR45270 CR45270
FBtr0479969 asRNA:CR46487 CR46487
FBtr0479970 lncRNA:CR46481 CR46481
FBtr0479971 lncRNA:CR46489 CR46489
FBtr0479972 lncRNA:CR46489 CR46489
FBtr0479973 lncRNA:CR46482 CR46482
FBtr0479974 asRNA:CR46484 CR46484
FBtr0479975 asRNA:CR46484 CR46484
FBtr0479976 asRNA:CR46484 CR46484
